Customer ID,Recency,Frequency,Monetary,Customer_Age,Customer_Lifespan_Years,CLV,Churn_Prediction_Rate,CLV_segment,Churn_Risk,Customer_Segment
18035.0,36,61,1276.74,384,1.0520547945205478,1343.2,32.118176,Gold,Low Risk,Gold-Low Risk
18036.0,32,332,1563.6399999999999,721,1.9753424657534246,3088.72,25.681475,Gold,Low Risk,Gold-Low Risk
18037.0,154,33,167.42,737,2.0191780821917806,338.05,,Silver,High Risk,Silver-High Risk
18038.0,556,32,149.41,555,1.5205479452054795,227.19,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
18039.0,374,168,579.17,640,1.7534246575342465,1015.53,24.289476,Gold,Low Risk,Gold-Low Risk
18040.0,19,19,357.20000000000005,245,0.6712328767123288,239.76,63.088585,Bronze,Medium Risk,Bronze-Medium Risk
18041.0,12,960,8752.38,694,1.9013698630136986,16641.51,3.432029,Platinum,Low Risk,Platinum-Low Risk
18042.0,54,16,281.15,541,1.4821917808219178,416.72,70.50006,Silver,Medium Risk,Silver-Medium Risk
18043.0,25,187,875.97,366,1.0027397260273974,878.37,,Silver,High Risk,Silver-High Risk
18044.0,4,200,3505.61,559,1.5315068493150685,5368.87,,Platinum,High Risk,Platinum-High Risk
18045.0,45,47,189.4,44,0.12054794520547946,22.83,68.74331,Bronze,Medium Risk,Bronze-Medium Risk
18046.0,650,26,189.63,649,1.7780821917808218,337.18,79.61273,Silver,High Risk,Silver-High Risk
18047.0,381,88,342.69,380,1.0410958904109588,356.77,72.68618,Silver,Medium Risk,Silver-Medium Risk
18048.0,203,61,401.73,492,1.347945205479452,541.51,45.21988,Silver,Low Risk,Silver-Low Risk
18049.0,437,95,556.52,589,1.6136986301369862,898.06,42.899994,Silver,Low Risk,Silver-Low Risk
18050.0,359,23,412.06,392,1.073972602739726,442.54,,Silver,High Risk,Silver-High Risk
18051.0,634,55,2282.28,730,2.0,4564.56,34.65723,Platinum,Low Risk,Platinum-Low Risk
18052.0,565,16,10877.18,564,1.5452054794520549,16807.48,45.116306,Platinum,Low Risk,Platinum-Low Risk
18053.0,71,32,571.07,527,1.4438356164383561,824.53,,Silver,High Risk,Silver-High Risk
18054.0,393,11,176.5,392,1.073972602739726,189.56,68.446175,Bronze,Medium Risk,Bronze-Medium Risk
18055.0,7,584,11195.57,412,1.1287671232876713,12637.19,,Platinum,High Risk,Platinum-High Risk
18056.0,288,30,554.6,618,1.6931506849315068,939.02,,Silver,High Risk,Silver-High Risk
18057.0,393,140,1203.56,690,1.8904109589041096,2275.22,24.547512,Gold,Low Risk,Gold-Low Risk
18058.0,10,16,774.06,667,1.8273972602739725,1414.52,45.940235,Gold,Low Risk,Gold-Low Risk
18059.0,23,19,306.46,67,0.18356164383561643,56.25,61.953197,Bronze,Medium Risk,Bronze-Medium Risk
18060.0,408,75,1185.46,564,1.5452054794520549,1831.78,33.09139,Gold,Low Risk,Gold-Low Risk
18061.0,22,128,6488.97,735,2.0136986301369864,13066.83,7.346797,Platinum,Low Risk,Platinum-Low Risk
18062.0,173,54,1632.67,597,1.6356164383561644,2670.42,33.65644,Gold,Low Risk,Gold-Low Risk
18063.0,391,3,186.60000000000002,632,1.7315068493150685,323.1,73.55972,Silver,Medium Risk,Silver-Medium Risk
18064.0,133,65,4495.03,675,1.8493150684931507,8312.73,,Platinum,High Risk,Platinum-High Risk
18065.0,6,310,5866.63,729,1.9972602739726026,11717.19,,Platinum,High Risk,Platinum-High Risk
18066.0,75,53,1440.4,415,1.1369863013698631,1637.72,,Gold,High Risk,Gold-High Risk
18067.0,40,37,396.33,39,0.10684931506849316,42.35,,Bronze,High Risk,Bronze-High Risk
18068.0,289,1,101.69999999999999,288,0.7890410958904109,80.25,,Bronze,High Risk,Bronze-High Risk
18069.0,26,998,4540.56,648,1.7753424657534247,8061.05,3.4369633,Platinum,Low Risk,Platinum-Low Risk
18070.0,669,9,314.1,668,1.83013698630137,574.85,65.35504,Silver,Medium Risk,Silver-Medium Risk
18071.0,258,86,1428.63,734,2.010958904109589,2872.92,,Gold,High Risk,Gold-High Risk
18072.0,186,18,247.44,185,0.5068493150684932,125.41,,Bronze,High Risk,Bronze-High Risk
18073.0,114,73,3877.5200000000004,196,0.536986301369863,2082.18,,Gold,High Risk,Gold-High Risk
18074.0,374,56,1509.04,505,1.3835616438356164,2087.85,34.96901,Gold,Low Risk,Gold-Low Risk
18075.0,23,323,5783.29,498,1.3643835616438356,7890.63,3.209906,Platinum,Low Risk,Platinum-Low Risk
18076.0,380,8,151.49,379,1.0383561643835617,157.3,64.20128,Bronze,Medium Risk,Bronze-Medium Risk
18077.0,8,377,4338.56,732,2.0054794520547947,8700.89,,Platinum,High Risk,Platinum-High Risk
18078.0,217,77,844.6,627,1.7178082191780821,1450.86,36.254524,Gold,Low Risk,Gold-Low Risk
18079.0,45,140,4242.75,491,1.3452054794520547,5707.37,7.6516867,Platinum,Low Risk,Platinum-Low Risk
18080.0,19,2,1231.5,242,0.663013698630137,816.5,64.76556,Silver,Medium Risk,Silver-Medium Risk
18081.0,36,17,343.45,133,0.3643835616438356,125.15,,Bronze,High Risk,Bronze-High Risk
18082.0,26,73,703.37,25,0.0684931506849315,48.18,36.12356,Bronze,Low Risk,Bronze-Low Risk
18083.0,398,42,470.72999999999996,397,1.0876712328767124,512.0,59.62981,Silver,Medium Risk,Silver-Medium Risk
18084.0,16,8,812.93,388,1.063013698630137,864.16,,Silver,High Risk,Silver-High Risk
18085.0,330,71,1645.75,628,1.7205479452054795,2831.59,,Gold,High Risk,Gold-High Risk
18086.0,274,7,101.34,273,0.7479452054794521,75.8,65.104,Bronze,Medium Risk,Bronze-Medium Risk
18087.0,98,88,14761.519999999999,738,2.021917808219178,29846.58,,Platinum,High Risk,Platinum-High Risk
18088.0,61,39,167.67000000000002,60,0.1643835616438356,27.56,,Bronze,High Risk,Bronze-High Risk
18089.0,447,10,428.45,446,1.2219178082191782,523.53,62.956238,Silver,Medium Risk,Silver-Medium Risk
18090.0,422,60,349.4,421,1.1534246575342466,403.01,53.244537,Silver,Low Risk,Silver-Low Risk
18091.0,593,25,360.85,592,1.621917808219178,585.27,57.51029,Silver,Medium Risk,Silver-Medium Risk
18092.0,2,150,16179.44,735,2.0136986301369864,32580.52,,Platinum,High Risk,Platinum-High Risk
18093.0,93,61,4452.71,618,1.6931506849315068,7539.11,28.245237,Platinum,Low Risk,Platinum-Low Risk
18094.0,82,126,6391.52,701,1.9205479452054794,12275.22,,Platinum,High Risk,Platinum-High Risk
18095.0,313,48,2303.09,598,1.6383561643835616,3773.28,,Platinum,High Risk,Platinum-High Risk
18096.0,12,438,1805.28,512,1.4027397260273973,2532.34,,Gold,High Risk,Gold-High Risk
18097.0,8,158,4663.32,722,1.978082191780822,9224.43,7.316144,Platinum,Low Risk,Platinum-Low Risk
18098.0,396,88,550.84,395,1.082191780821918,596.11,45.554653,Silver,Low Risk,Silver-Low Risk
18099.0,127,19,168.31,126,0.3452054794520548,58.1,68.36211,Bronze,Medium Risk,Bronze-Medium Risk
18100.0,550,30,451.56,549,1.5041095890410958,679.2,54.601585,Silver,Low Risk,Silver-Low Risk
18101.0,11,112,629.16,673,1.8438356164383563,1160.07,,Gold,High Risk,Gold-High Risk
18102.0,1,1058,608821.65,738,2.021917808219178,1230987.34,3.0215616,Platinum,Low Risk,Platinum-Low Risk
18103.0,549,10,105.8,548,1.5013698630136987,158.84,71.850975,Bronze,Medium Risk,Bronze-Medium Risk
18104.0,37,38,754.64,36,0.09863013698630137,74.43,,Bronze,High Risk,Bronze-High Risk
18105.0,38,18,113.48000000000002,37,0.10136986301369863,11.5,,Bronze,High Risk,Bronze-High Risk
18106.0,330,196,1461.46,693,1.8986301369863015,2774.77,23.897583,Gold,Low Risk,Gold-Low Risk
18107.0,442,39,167.13,441,1.2082191780821918,201.93,80.19809,Bronze,High Risk,Bronze-High Risk
18108.0,254,47,848.8100000000001,737,2.0191780821917806,1713.9,,Gold,High Risk,Gold-High Risk
18109.0,2,672,9893.96,526,1.441095890410959,14258.15,3.432029,Platinum,Low Risk,Platinum-Low Risk
18110.0,20,84,435.43,410,1.1232876712328768,489.11,49.235214,Silver,Low Risk,Silver-Low Risk
18111.0,589,27,405.85,588,1.610958904109589,653.81,61.98027,Silver,Medium Risk,Silver-Medium Risk
18112.0,12,63,775.96,551,1.5095890410958903,1171.38,34.992573,Gold,Low Risk,Gold-Low Risk
18113.0,369,2,152.64000000000001,368,1.0082191780821919,153.89,66.74647,Bronze,Medium Risk,Bronze-Medium Risk
18114.0,290,28,220.1,289,0.7917808219178082,174.27,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
18115.0,698,3,9.700000000000001,697,1.9095890410958904,18.52,90.6767,Bronze,High Risk,Bronze-High Risk
18116.0,68,574,2154.3,410,1.1232876712328768,2419.9,19.096964,Gold,Low Risk,Gold-Low Risk
18117.0,26,74,320.72,25,0.0684931506849315,21.97,,Bronze,High Risk,Bronze-High Risk
18118.0,11,1566,6733.22,380,1.0410958904109588,7009.93,,Platinum,High Risk,Platinum-High Risk
18119.0,368,60,362.24,367,1.0054794520547945,364.22,,Silver,High Risk,Silver-High Risk
18120.0,214,17,111.15,213,0.5835616438356165,64.86,71.88005,Bronze,Medium Risk,Bronze-Medium Risk
18121.0,149,32,673.1,154,0.42191780821917807,283.99,,Bronze,High Risk,Bronze-High Risk
18122.0,8,364,1826.21,150,0.410958904109589,750.5,,Silver,High Risk,Silver-High Risk
18123.0,24,59,684.59,513,1.4054794520547946,962.18,38.91039,Silver,Low Risk,Silver-Low Risk
18124.0,472,24,111.53,471,1.2904109589041095,143.92,71.62087,Bronze,Medium Risk,Bronze-Medium Risk
18125.0,30,196,1142.99,315,0.863013698630137,986.42,,Silver,High Risk,Silver-High Risk
18126.0,61,56,206.82999999999998,60,0.1643835616438356,34.0,,Bronze,High Risk,Bronze-High Risk
18127.0,19,69,561.53,402,1.1013698630136985,618.45,42.65947,Silver,Low Risk,Silver-Low Risk
18128.0,537,45,420.04,536,1.4684931506849315,616.83,61.507607,Silver,Medium Risk,Silver-Medium Risk
18129.0,243,14,112.55000000000001,242,0.663013698630137,74.62,,Bronze,High Risk,Bronze-High Risk
18130.0,15,70,1059.39,56,0.15342465753424658,162.54,31.688643,Bronze,Low Risk,Bronze-Low Risk
18131.0,632,4,222.95999999999998,631,1.7287671232876711,385.45,65.98937,Silver,Medium Risk,Silver-Medium Risk
18132.0,504,66,226.9,503,1.378082191780822,312.69,58.556515,Silver,Medium Risk,Silver-Medium Risk
18133.0,212,1,931.4999999999999,211,0.5780821917808219,538.48,,Silver,High Risk,Silver-High Risk
18134.0,598,28,445.0,694,1.9013698630136986,846.11,60.618584,Silver,Medium Risk,Silver-Medium Risk
18135.0,29,37,1249.6200000000001,633,1.7342465753424658,2167.15,,Gold,High Risk,Gold-High Risk
18136.0,63,88,1631.3600000000001,450,1.2328767123287672,2011.27,,Gold,High Risk,Gold-High Risk
18137.0,551,29,145.99,550,1.5068493150684932,219.98,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
18138.0,295,8,152.65,294,0.8054794520547945,122.96,,Bronze,High Risk,Bronze-High Risk
18139.0,18,159,8438.34,17,0.04657534246575343,393.02,,Silver,High Risk,Silver-High Risk
18140.0,474,54,536.41,473,1.295890410958904,695.13,52.05861,Silver,Low Risk,Silver-Low Risk
18141.0,402,42,882.47,588,1.610958904109589,1421.62,40.334366,Gold,Low Risk,Gold-Low Risk
18142.0,157,15,1019.52,215,0.589041095890411,600.54,41.196926,Silver,Low Risk,Silver-Low Risk
18143.0,117,61,1000.16,141,0.3863013698630137,386.36,,Silver,High Risk,Silver-High Risk
18144.0,8,87,5058.0,722,1.978082191780822,10005.14,,Platinum,High Risk,Platinum-High Risk
18145.0,13,405,5617.79,731,2.0027397260273974,11250.97,,Platinum,High Risk,Platinum-High Risk
18146.0,141,10,160.35000000000002,219,0.6,96.21,,Bronze,High Risk,Bronze-High Risk
18147.0,46,7,179.33999999999997,108,0.2958904109589041,53.06,,Bronze,High Risk,Bronze-High Risk
18148.0,647,11,114.10000000000001,646,1.7698630136986302,201.94,71.196365,Bronze,Medium Risk,Bronze-Medium Risk
18149.0,51,96,1624.71,635,1.7397260273972603,2826.55,21.356955,Gold,Low Risk,Gold-Low Risk
18150.0,32,37,566.58,201,0.5506849315068493,312.01,,Silver,High Risk,Silver-High Risk
18151.0,135,106,1879.44,645,1.7671232876712328,3321.2,,Gold,High Risk,Gold-High Risk
18152.0,646,10,426.69,645,1.7671232876712328,754.01,62.956238,Silver,Medium Risk,Silver-Medium Risk
18153.0,659,17,246.22,658,1.8027397260273972,443.87,65.25202,Silver,Medium Risk,Silver-Medium Risk
18154.0,3,47,932.6,490,1.3424657534246576,1251.98,,Gold,High Risk,Gold-High Risk
18155.0,75,25,371.62,291,0.7972602739726027,296.28,,Silver,High Risk,Silver-High Risk
18156.0,13,195,941.1700000000001,369,1.010958904109589,951.48,23.698196,Silver,Low Risk,Silver-Low Risk
18157.0,571,26,215.35,570,1.5616438356164384,336.3,70.325745,Silver,Medium Risk,Silver-Medium Risk
18158.0,9,34,453.4,88,0.2410958904109589,109.31,,Bronze,High Risk,Bronze-High Risk
18159.0,301,23,530.15,300,0.821917808219178,435.74,,Silver,High Risk,Silver-High Risk
18160.0,57,65,1003.88,385,1.0547945205479452,1058.89,30.201069,Gold,Low Risk,Gold-Low Risk
18161.0,15,93,1803.1000000000001,378,1.0356164383561643,1867.32,30.010277,Gold,Low Risk,Gold-Low Risk
18162.0,732,47,379.16,731,2.0027397260273974,759.36,57.269234,Silver,Medium Risk,Silver-Medium Risk
18163.0,584,33,728.84,583,1.5972602739726027,1164.15,38.919807,Gold,Low Risk,Gold-Low Risk
18164.0,37,24,399.65000000000003,36,0.09863013698630137,39.42,,Bronze,High Risk,Bronze-High Risk
18165.0,177,10,302.46000000000004,176,0.4821917808219178,145.84,,Bronze,High Risk,Bronze-High Risk
18166.0,624,10,175.5,623,1.7068493150684931,299.55,68.23914,Silver,Medium Risk,Silver-Medium Risk
18167.0,23,37,1384.8600000000001,105,0.2876712328767123,398.38,37.487827,Silver,Low Risk,Silver-Low Risk
18168.0,176,404,3770.27,735,2.0136986301369864,7592.19,,Platinum,High Risk,Platinum-High Risk
18169.0,61,9,202.65,60,0.1643835616438356,33.31,70.556786,Bronze,Medium Risk,Bronze-Medium Risk
18170.0,33,126,2878.0,699,1.915068493150685,5511.57,13.1314535,Platinum,Low Risk,Platinum-Low Risk
18171.0,59,92,2437.31,703,1.926027397260274,4694.33,,Platinum,High Risk,Platinum-High Risk
18172.0,15,476,17479.84,728,1.9945205479452055,34863.9,,Platinum,High Risk,Platinum-High Risk
18173.0,87,45,2696.36,612,1.6767123287671233,4521.02,31.680489,Platinum,Low Risk,Platinum-Low Risk
18174.0,7,2,162.5,603,1.652054794520548,268.46,,Bronze,High Risk,Bronze-High Risk
18175.0,676,7,176.1,675,1.8493150684931507,325.66,65.54064,Silver,Medium Risk,Silver-Medium Risk
18176.0,358,30,476.35,357,0.9780821917808219,465.91,56.955284,Silver,Medium Risk,Silver-Medium Risk
18177.0,31,100,2216.87,723,1.9808219178082191,4391.22,,Platinum,High Risk,Platinum-High Risk
18178.0,129,350,6103.74,658,1.8027397260273972,11003.45,,Platinum,High Risk,Platinum-High Risk
18179.0,9,109,2547.55,662,1.8136986301369864,4620.49,,Platinum,High Risk,Platinum-High Risk
18180.0,5,119,1843.75,142,0.38904109589041097,717.29,16.55533,Silver,Low Risk,Silver-Low Risk
18181.0,24,182,1205.94,734,2.010958904109589,2425.1,,Gold,High Risk,Gold-High Risk
18182.0,463,10,291.13,462,1.2657534246575342,368.5,66.07175,Silver,Medium Risk,Silver-Medium Risk
18183.0,227,37,632.07,274,0.7506849315068493,474.49,,Silver,High Risk,Silver-High Risk
18184.0,15,1,49.8,14,0.038356164383561646,1.91,,Bronze,High Risk,Bronze-High Risk
18185.0,249,17,304.25,248,0.6794520547945205,206.72,,Bronze,High Risk,Bronze-High Risk
18186.0,723,11,329.58,722,1.978082191780822,651.94,61.60152,Silver,Medium Risk,Silver-Medium Risk
18187.0,632,48,724.89,631,1.7287671232876711,1253.17,42.58422,Gold,Low Risk,Gold-Low Risk
18188.0,15,133,3280.59,623,1.7068493150684931,5599.47,,Platinum,High Risk,Platinum-High Risk
18189.0,78,86,1403.73,625,1.7123287671232876,2403.65,32.63757,Gold,Low Risk,Gold-Low Risk
18190.0,192,42,745.62,717,1.9643835616438357,1464.68,40.737312,Gold,Low Risk,Gold-Low Risk
18191.0,262,15,529.4,476,1.3041095890410959,690.4,,Silver,High Risk,Silver-High Risk
18192.0,72,45,957.97,71,0.19452054794520549,186.34,,Bronze,High Risk,Bronze-High Risk
18193.0,165,70,1207.35,441,1.2082191780821918,1458.74,31.357035,Gold,Low Risk,Gold-Low Risk
18194.0,82,28,4162.04,679,1.8602739726027397,7742.53,,Platinum,High Risk,Platinum-High Risk
18195.0,387,5,101.16,386,1.0575342465753426,106.98,67.23698,Bronze,Medium Risk,Bronze-Medium Risk
18196.0,95,281,1464.31,631,1.7287671232876711,2531.45,20.562147,Gold,Low Risk,Gold-Low Risk
18197.0,576,9,230.1,575,1.5753424657534247,362.49,64.602036,Silver,Medium Risk,Silver-Medium Risk
18198.0,4,159,5425.56,335,0.9178082191780822,4979.62,7.316144,Platinum,Low Risk,Platinum-Low Risk
18199.0,684,20,344.75,683,1.8712328767123287,645.11,67.44792,Silver,Medium Risk,Silver-Medium Risk
18200.0,106,32,163.8,105,0.2876712328767123,47.12,,Bronze,High Risk,Bronze-High Risk
18201.0,723,27,447.53000000000003,722,1.978082191780822,885.25,62.378006,Silver,Medium Risk,Silver-Medium Risk
18202.0,200,68,1396.99,310,0.8493150684931506,1186.48,,Gold,High Risk,Gold-High Risk
18203.0,157,60,504.42,730,2.0,1008.84,44.333324,Silver,Low Risk,Silver-Low Risk
18204.0,71,200,1993.7,191,0.5232876712328767,1043.28,,Gold,High Risk,Gold-High Risk
18205.0,36,32,517.36,74,0.20273972602739726,104.89,55.720448,Bronze,Medium Risk,Bronze-Medium Risk
18206.0,553,19,314.65999999999997,552,1.5123287671232877,475.87,61.123985,Silver,Medium Risk,Silver-Medium Risk
18207.0,499,31,544.47,498,1.3643835616438356,742.87,53.50646,Silver,Low Risk,Silver-Low Risk
18208.0,566,17,360.08,565,1.547945205479452,557.38,64.29739,Silver,Medium Risk,Silver-Medium Risk
18209.0,29,8,139.10000000000002,28,0.07671232876712329,10.67,,Bronze,High Risk,Bronze-High Risk
18210.0,2,144,2768.83,382,1.0465753424657533,2897.79,,Gold,High Risk,Gold-High Risk
18211.0,26,42,600.07,278,0.7616438356164383,457.04,42.397816,Silver,Low Risk,Silver-Low Risk
18212.0,326,55,546.72,676,1.8520547945205479,1012.56,,Gold,High Risk,Gold-High Risk
18213.0,237,15,232.48000000000002,236,0.6465753424657534,150.32,,Bronze,High Risk,Bronze-High Risk
18214.0,531,58,1780.34,553,1.515068493150685,2697.34,33.65644,Gold,Low Risk,Gold-Low Risk
18215.0,89,90,2247.4900000000002,622,1.704109589041096,3829.97,,Platinum,High Risk,Platinum-High Risk
18216.0,31,26,481.75,30,0.0821917808219178,39.6,,Bronze,High Risk,Bronze-High Risk
18217.0,29,40,945.04,525,1.4383561643835616,1359.3,,Gold,High Risk,Gold-High Risk
18218.0,211,39,1142.0,659,1.8054794520547945,2061.86,,Gold,High Risk,Gold-High Risk
18219.0,3,203,3562.89,731,2.0027397260273974,7135.54,,Platinum,High Risk,Platinum-High Risk
18220.0,227,25,1921.76,724,1.9835616438356165,3811.93,37.428886,Platinum,Low Risk,Platinum-Low Risk
18221.0,22,84,1424.94,389,1.0657534246575342,1518.63,32.589962,Gold,Low Risk,Gold-Low Risk
18222.0,93,19,443.0,92,0.25205479452054796,111.66,,Bronze,High Risk,Bronze-High Risk
18223.0,5,576,14000.85,735,2.0136986301369864,28193.49,3.2234418,Platinum,Low Risk,Platinum-Low Risk
18224.0,264,10,158.95000000000002,263,0.7205479452054795,114.53,69.45923,Bronze,Medium Risk,Bronze-Medium Risk
18225.0,3,579,13054.26,734,2.010958904109589,26251.58,,Platinum,High Risk,Platinum-High Risk
18226.0,44,528,11878.88,644,1.7643835616438357,20958.9,,Platinum,High Risk,Platinum-High Risk
18227.0,218,6,388.75,483,1.3232876712328767,514.43,64.16692,Silver,Medium Risk,Silver-Medium Risk
18228.0,57,30,779.9,79,0.21643835616438356,168.8,,Bronze,High Risk,Bronze-High Risk
18229.0,12,211,10803.710000000001,735,2.0136986301369864,21755.42,4.4624352,Platinum,Low Risk,Platinum-Low Risk
18230.0,9,140,4291.06,525,1.4383561643835616,6172.07,7.346797,Platinum,Low Risk,Platinum-Low Risk
18231.0,192,385,6880.97,698,1.9123287671232876,13158.68,3.349569,Platinum,Low Risk,Platinum-Low Risk
18232.0,82,37,592.97,196,0.536986301369863,318.42,,Silver,High Risk,Silver-High Risk
18233.0,326,1,440.0,325,0.8904109589041096,391.78,,Silver,High Risk,Silver-High Risk
18234.0,552,30,179.6,551,1.5095890410958903,271.12,69.32741,Bronze,Medium Risk,Bronze-Medium Risk
18235.0,72,104,1796.48,216,0.5917808219178082,1063.12,22.173702,Gold,Low Risk,Gold-Low Risk
18236.0,30,98,1795.3500000000001,602,1.6493150684931508,2961.1,,Gold,High Risk,Gold-High Risk
18237.0,3,61,987.1,133,0.3643835616438356,359.68,31.735554,Silver,Low Risk,Silver-Low Risk
18238.0,515,14,270.92,514,1.4082191780821918,381.51,68.17998,Silver,Medium Risk,Silver-Medium Risk
18239.0,219,125,2150.36,422,1.1561643835616437,2486.17,,Gold,High Risk,Gold-High Risk
18240.0,46,6,422.58,45,0.1232876712328767,52.1,,Bronze,High Risk,Bronze-High Risk
18241.0,10,159,2986.9900000000002,617,1.6904109589041096,5049.24,,Platinum,High Risk,Platinum-High Risk
18242.0,72,140,3605.21,697,1.9095890410958904,6884.47,,Platinum,High Risk,Platinum-High Risk
18243.0,414,26,515.78,413,1.1315068493150684,583.61,58.240353,Silver,Medium Risk,Silver-Medium Risk
18244.0,431,19,568.64,502,1.3753424657534246,782.07,57.99833,Silver,Medium Risk,Silver-Medium Risk
18245.0,7,458,6324.9800000000005,640,1.7534246575342465,11090.38,,Platinum,High Risk,Platinum-High Risk
18246.0,24,5,758.8199999999999,609,1.6684931506849314,1266.09,,Gold,High Risk,Gold-High Risk
18247.0,415,37,839.73,630,1.726027397260274,1449.4,41.421288,Gold,Low Risk,Gold-Low Risk
18248.0,123,47,804.02,185,0.5068493150684932,407.52,,Silver,High Risk,Silver-High Risk
18249.0,17,8,95.34,16,0.043835616438356165,4.18,70.648125,Bronze,Medium Risk,Bronze-Medium Risk
18250.0,310,21,349.27,309,0.8465753424657534,295.68,,Silver,High Risk,Silver-High Risk
18251.0,87,108,26278.86,717,1.9643835616438357,51621.76,12.604423,Platinum,Low Risk,Platinum-Low Risk
18252.0,51,138,1542.09,720,1.9726027397260273,3041.93,,Gold,High Risk,Gold-High Risk
18253.0,643,7,317.88,642,1.7589041095890412,559.12,61.68905,Silver,Medium Risk,Silver-Medium Risk
18254.0,581,16,267.9,580,1.5890410958904109,425.7,65.25202,Silver,Medium Risk,Silver-Medium Risk
